,Ob,Age,Overall,Potential,Special,International Reputation,Weak Foot,Skill Moves,Height,Weight,Positions Average,Exponential Term,Quadratic Term,Top 20 Clubs,Average Club Wages
3415,16161,28,67,67,1637,1.0,3.0,3.0,76.0,176.0,58.03846153846154,44.40892098500626,4489,0.0,0.0
3416,16162,22,64,71,1370,1.0,2.0,2.0,73.0,174.0,48.07692307692308,22.737367544323206,4096,0.0,12469.0
3417,16163,26,66,66,1563,1.0,3.0,3.0,72.0,165.0,57.26923076923077,35.52713678800501,4356,0.0,0.0
3418,16164,21,68,76,1781,1.0,4.0,2.0,72.0,172.0,63.23076923076923,55.51115123125783,4624,0.0,0.0
3419,16165,23,67,72,1693,1.0,2.0,2.0,70.0,163.0,61.26923076923077,44.40892098500626,4489,0.0,0.0
3420,16166,22,61,66,1597,1.0,4.0,2.0,74.0,174.0,58.34615384615385,11.641532182693481,3721,0.0,0.0
3421,16167,24,63,70,1696,1.0,2.0,2.0,69.0,139.0,62.42307692307692,18.189894035458565,3969,0.0,0.0
3422,16168,29,70,71,1575,1.0,3.0,2.0,71.0,181.0,55.61538461538461,86.73617379884035,4900,0.0,0.0
3423,16169,28,61,61,1553,1.0,3.0,3.0,67.0,150.0,56.69230769230769,11.641532182693481,3721,0.0,0.0
3424,16170,25,68,69,1766,1.0,3.0,4.0,73.0,181.0,62.34615384615385,55.51115123125783,4624,0.0,5322.0
3425,16171,27,85,85,2031,3.0,4.0,5.0,70.0,148.0,74.11538461538461,2465.190328815662,7225,294.0,0.0
3426,16172,33,70,70,1820,2.0,2.0,3.0,71.0,163.0,66.3076923076923,86.73617379884035,4900,0.0,0.0
3427,16173,32,85,85,2145,3.0,3.0,3.0,72.0,163.0,80.46153846153847,2465.190328815662,7225,137.0,0.0
3428,16174,21,74,83,1864,1.0,3.0,3.0,66.0,141.0,68.65384615384616,211.75823681357508,5476,0.0,0.0
3429,16175,29,75,75,1949,1.0,3.0,3.0,72.0,165.0,69.61538461538461,264.6977960169689,5625,0.0,0.0
3430,16176,22,75,80,1819,1.0,3.0,2.0,74.0,187.0,67.6923076923077,264.6977960169689,5625,0.0,19086.0
3431,16177,25,68,70,1667,1.0,3.0,3.0,74.0,183.0,63.34615384615385,55.51115123125783,4624,0.0,0.0
3432,16178,21,61,70,879,1.0,3.0,1.0,71.0,165.0,0.0,11.641532182693481,3721,0.0,0.0
3433,16179,31,64,64,1112,1.0,2.0,1.0,72.0,174.0,0.0,22.737367544323206,4096,0.0,0.0
3434,16180,19,66,80,1689,1.0,3.0,3.0,68.0,139.0,61.46153846153846,35.52713678800501,4356,0.0,0.0
3435,16181,30,70,70,1755,1.0,2.0,3.0,70.0,161.0,65.6923076923077,86.73617379884035,4900,0.0,0.0
3436,16182,24,61,66,1530,1.0,4.0,2.0,70.0,163.0,54.69230769230769,11.641532182693481,3721,0.0,0.0
3437,16183,27,66,67,1756,1.0,3.0,2.0,71.0,165.0,61.57692307692308,35.52713678800501,4356,0.0,0.0
3438,16184,19,60,73,1497,1.0,2.0,3.0,69.0,159.0,51.11538461538461,9.313225746154785,3600,0.0,6143.0
3439,16185,20,64,75,1470,1.0,3.0,2.0,72.0,176.0,52.11538461538461,22.737367544323206,4096,0.0,7840.0
3440,16186,19,61,77,1582,1.0,3.0,3.0,69.0,141.0,57.11538461538461,11.641532182693481,3721,0.0,22976.0
3441,16187,16,50,69,1261,1.0,3.0,2.0,69.0,161.0,44.0,1.0,2500,0.0,0.0
3442,16188,26,76,76,1979,2.0,3.0,4.0,72.0,179.0,69.8076923076923,330.8722450212111,5776,0.0,69763.0
3443,16189,18,49,70,1287,1.0,3.0,2.0,67.0,137.0,44.46153846153846,0.8,2401,0.0,0.0
3444,16190,32,74,74,1830,3.0,3.0,3.0,71.0,170.0,65.8076923076923,211.75823681357508,5476,0.0,0.0
3445,16191,27,66,66,1734,1.0,3.0,3.0,69.0,170.0,62.15384615384615,35.52713678800501,4356,0.0,9830.0
3446,16192,26,72,75,1580,1.0,3.0,2.0,78.0,185.0,55.88461538461539,135.52527156068805,5184,0.0,0.0
3447,16193,21,68,76,1664,1.0,3.0,3.0,73.0,170.0,61.73076923076923,55.51115123125783,4624,0.0,0.0
3448,16194,20,66,79,1712,1.0,3.0,3.0,67.0,159.0,63.73076923076923,35.52713678800501,4356,0.0,0.0
3449,16195,31,73,73,1994,2.0,3.0,3.0,69.0,163.0,71.96153846153847,169.40658945086008,5329,0.0,0.0
3450,16196,26,69,70,1745,1.0,2.0,3.0,66.0,139.0,61.80769230769231,69.38893903907228,4761,0.0,0.0
3451,16197,19,66,74,1679,1.0,3.0,2.0,70.0,157.0,57.88461538461539,35.52713678800501,4356,0.0,0.0
3452,16198,21,80,85,2086,1.0,4.0,3.0,72.0,163.0,75.6923076923077,807.7935669463161,6400,0.0,68591.0
3453,16199,23,81,87,2047,1.0,4.0,4.0,67.0,150.0,75.15384615384616,1009.7419586828951,6561,137.0,0.0
3454,16200,30,71,71,1821,1.0,3.0,3.0,67.0,139.0,62.84615384615385,108.42021724855044,5041,0.0,13948.0
3455,16201,25,71,74,1719,1.0,3.0,2.0,70.0,161.0,65.88461538461539,108.42021724855044,5041,0.0,0.0
3456,16202,29,85,85,2003,4.0,4.0,2.0,74.0,190.0,73.11538461538461,2465.190328815662,7225,137.0,0.0
3457,16203,26,72,72,1905,1.0,3.0,3.0,71.0,190.0,70.26923076923077,135.52527156068805,5184,0.0,68591.0
3458,16204,24,60,67,1309,1.0,2.0,2.0,73.0,165.0,45.03846153846154,9.313225746154785,3600,0.0,0.0
3459,16205,24,66,71,1800,1.0,2.0,3.0,73.0,165.0,62.69230769230769,35.52713678800501,4356,0.0,0.0
3460,16206,19,61,75,1534,1.0,3.0,2.0,69.0,143.0,55.38461538461539,11.641532182693481,3721,0.0,0.0
3461,16207,27,66,67,1538,1.0,2.0,2.0,76.0,187.0,53.84615384615385,35.52713678800501,4356,0.0,0.0
3462,16208,31,65,65,1723,1.0,3.0,2.0,69.0,148.0,60.96153846153846,28.421709430404007,4225,0.0,0.0
3463,16209,28,66,66,1548,1.0,3.0,2.0,70.0,168.0,58.03846153846154,35.52713678800501,4356,0.0,0.0
3464,16210,18,57,76,1408,1.0,3.0,2.0,70.0,141.0,49.23076923076923,4.76837158203125,3249,0.0,0.0
3465,16211,23,67,71,1522,1.0,4.0,3.0,74.0,192.0,54.03846153846154,44.40892098500626,4489,0.0,0.0
3466,16212,24,59,65,1401,1.0,3.0,2.0,72.0,174.0,50.03846153846154,7.450580596923828,3481,0.0,5322.0
3467,16213,25,63,66,1656,1.0,3.0,2.0,69.0,137.0,58.96153846153846,18.189894035458565,3969,0.0,0.0
3468,16214,25,63,68,1121,1.0,2.0,1.0,73.0,194.0,0.0,18.189894035458565,3969,0.0,0.0
3469,16215,29,73,74,1687,1.0,2.0,2.0,75.0,201.0,59.26923076923077,169.40658945086008,5329,0.0,0.0
3470,16216,20,57,72,1508,1.0,2.0,2.0,70.0,168.0,54.15384615384615,4.76837158203125,3249,0.0,0.0
3471,16217,22,67,73,1116,1.0,2.0,1.0,70.0,165.0,0.0,44.40892098500626,4489,0.0,0.0
3472,16218,25,74,78,1946,1.0,3.0,2.0,73.0,170.0,70.38461538461539,211.75823681357508,5476,0.0,0.0
3473,16219,20,66,76,1578,1.0,3.0,3.0,70.0,150.0,59.11538461538461,35.52713678800501,4356,0.0,0.0
3474,16220,23,71,76,1907,1.0,3.0,3.0,73.0,161.0,67.57692307692308,108.42021724855044,5041,0.0,0.0
3475,16221,28,63,63,1665,1.0,3.0,2.0,73.0,174.0,57.38461538461539,18.189894035458565,3969,0.0,0.0
3476,16222,27,68,68,1482,1.0,3.0,3.0,75.0,187.0,52.34615384615385,55.51115123125783,4624,0.0,0.0
3477,16223,31,70,70,1687,2.0,2.0,2.0,73.0,168.0,59.73076923076923,86.73617379884035,4900,0.0,0.0
3478,16224,20,61,73,1472,1.0,3.0,3.0,69.0,143.0,52.84615384615385,11.641532182693481,3721,0.0,13063.0
3479,16225,19,56,69,1454,1.0,3.0,2.0,71.0,165.0,53.19230769230769,3.814697265625,3136,0.0,0.0
3480,16226,21,79,86,2009,1.0,5.0,4.0,71.0,154.0,71.57692307692308,646.2348535570528,6241,128.0,0.0
3481,16227,33,71,71,1609,2.0,3.0,2.0,74.0,185.0,58.0,108.42021724855044,5041,0.0,14316.0
3482,16228,26,65,68,1669,1.0,4.0,2.0,72.0,168.0,60.5,28.421709430404007,4225,0.0,0.0
3483,16229,31,71,71,1737,1.0,3.0,2.0,74.0,165.0,64.1923076923077,108.42021724855044,5041,0.0,0.0
3484,16230,18,58,71,1576,1.0,4.0,2.0,73.0,163.0,57.73076923076923,5.9604644775390625,3364,0.0,0.0
3485,16231,21,59,67,897,1.0,3.0,1.0,71.0,165.0,0.0,7.450580596923828,3481,0.0,0.0
3486,16232,26,68,71,1777,1.0,3.0,3.0,68.0,163.0,61.61538461538461,55.51115123125783,4624,0.0,0.0
3487,16233,20,58,68,883,1.0,2.0,1.0,74.0,174.0,0.0,5.9604644775390625,3364,0.0,0.0
3488,16234,21,71,79,1314,1.0,3.0,1.0,80.0,203.0,0.0,108.42021724855044,5041,0.0,13514.0
3489,16235,17,56,76,1543,1.0,3.0,2.0,74.0,187.0,55.61538461538461,3.814697265625,3136,0.0,0.0
3490,16236,24,77,80,1945,2.0,4.0,4.0,71.0,172.0,69.88461538461539,413.59030627651384,5929,0.0,42891.0
3491,16237,18,54,70,1279,1.0,3.0,2.0,70.0,165.0,42.23076923076923,2.44140625,2916,0.0,0.0
3492,16238,26,67,68,1783,1.0,2.0,3.0,74.0,174.0,65.1923076923077,44.40892098500626,4489,0.0,9830.0
3493,16239,28,66,66,1708,1.0,3.0,3.0,70.0,165.0,58.46153846153846,35.52713678800501,4356,0.0,0.0
3494,16240,31,77,77,2094,3.0,4.0,4.0,70.0,168.0,75.6923076923077,413.59030627651384,5929,0.0,0.0
3495,16241,23,77,81,2130,2.0,4.0,3.0,69.0,165.0,76.38461538461539,413.59030627651384,5929,0.0,0.0
3496,16242,21,71,81,1638,1.0,4.0,3.0,63.0,121.0,59.11538461538461,108.42021724855044,5041,0.0,0.0
3497,16243,23,69,72,1813,1.0,3.0,2.0,72.0,165.0,65.92307692307692,69.38893903907228,4761,0.0,0.0
3498,16244,19,52,64,1386,1.0,2.0,2.0,67.0,141.0,49.65384615384615,1.5625,2704,0.0,0.0
3499,16245,20,64,79,1538,1.0,3.0,4.0,69.0,161.0,54.57692307692308,22.737367544323206,4096,114.0,0.0
3500,16246,22,67,73,1500,1.0,2.0,3.0,75.0,163.0,55.46153846153846,44.40892098500626,4489,0.0,0.0
3501,16247,26,73,73,1102,1.0,2.0,1.0,74.0,183.0,0.0,169.40658945086008,5329,0.0,0.0
3502,16248,20,63,78,1731,1.0,3.0,2.0,69.0,139.0,61.11538461538461,18.189894035458565,3969,0.0,0.0
3503,16249,28,73,73,1908,2.0,4.0,2.0,69.0,165.0,68.6923076923077,169.40658945086008,5329,0.0,14984.0
3504,16250,29,73,73,1966,1.0,3.0,3.0,74.0,170.0,71.73076923076923,169.40658945086008,5329,0.0,42891.0
3505,16251,20,57,70,1454,1.0,3.0,2.0,65.0,128.0,53.19230769230769,4.76837158203125,3249,0.0,0.0
3506,16252,23,72,79,1801,1.0,3.0,2.0,67.0,148.0,66.0,135.52527156068805,5184,0.0,5280.0
3507,16253,33,69,69,1021,1.0,3.0,1.0,71.0,170.0,0.0,69.38893903907228,4761,0.0,0.0
3508,16254,27,67,68,1812,1.0,3.0,3.0,71.0,157.0,64.88461538461539,44.40892098500626,4489,0.0,0.0
3509,16255,20,59,70,1509,1.0,3.0,2.0,67.0,141.0,52.73076923076923,7.450580596923828,3481,0.0,0.0
3510,16256,22,64,74,1349,1.0,3.0,2.0,75.0,185.0,48.73076923076923,22.737367544323206,4096,0.0,18276.0
3511,16257,25,72,75,1745,1.0,4.0,5.0,70.0,154.0,61.5,135.52527156068805,5184,0.0,0.0
3512,16258,34,73,73,1760,1.0,4.0,3.0,74.0,181.0,62.84615384615385,169.40658945086008,5329,0.0,0.0
3513,16259,26,72,72,1840,1.0,3.0,3.0,71.0,148.0,64.5,135.52527156068805,5184,0.0,0.0
3514,16260,20,54,70,1490,1.0,3.0,2.0,69.0,143.0,53.57692307692308,2.44140625,2916,0.0,0.0
3515,16261,29,70,70,1091,1.0,2.0,1.0,74.0,176.0,0.0,86.73617379884035,4900,0.0,0.0
3516,16262,18,59,74,1331,1.0,4.0,2.0,72.0,150.0,47.23076923076923,7.450580596923828,3481,0.0,7840.0
3517,16263,22,60,64,1720,1.0,4.0,2.0,68.0,137.0,59.07692307692308,9.313225746154785,3600,0.0,0.0
3518,16264,27,66,69,1118,1.0,2.0,1.0,74.0,172.0,0.0,35.52713678800501,4356,0.0,0.0
3519,16265,26,71,72,1735,1.0,3.0,3.0,76.0,185.0,65.15384615384616,108.42021724855044,5041,0.0,21903.0
3520,16266,31,72,72,1907,1.0,4.0,3.0,69.0,154.0,65.0,135.52527156068805,5184,0.0,0.0
3521,16267,35,65,65,1755,1.0,3.0,2.0,70.0,165.0,63.5,28.421709430404007,4225,0.0,0.0
3522,16268,19,60,70,1420,1.0,2.0,2.0,72.0,161.0,51.65384615384615,9.313225746154785,3600,0.0,0.0
3523,16269,20,53,67,1275,1.0,3.0,2.0,70.0,176.0,45.53846153846154,1.953125,2809,0.0,0.0
3524,16270,20,58,66,1473,1.0,3.0,2.0,69.0,150.0,52.23076923076923,5.9604644775390625,3364,0.0,0.0
3525,16271,23,68,73,1844,1.0,3.0,3.0,74.0,183.0,66.3076923076923,55.51115123125783,4624,0.0,0.0
3526,16272,28,72,73,1577,1.0,2.0,2.0,71.0,176.0,56.03846153846154,135.52527156068805,5184,0.0,0.0
3527,16273,29,64,64,1052,1.0,3.0,1.0,74.0,185.0,0.0,22.737367544323206,4096,0.0,5280.0
3528,16274,29,66,66,1636,1.0,3.0,2.0,76.0,205.0,62.65384615384615,35.52713678800501,4356,0.0,0.0
3529,16275,19,71,81,1898,1.0,4.0,3.0,69.0,137.0,70.38461538461539,108.42021724855044,5041,0.0,0.0
3530,16276,23,69,74,1426,1.0,2.0,2.0,75.0,172.0,51.57692307692308,69.38893903907228,4761,0.0,0.0
3531,16277,20,68,77,1610,1.0,4.0,3.0,73.0,168.0,58.07692307692308,55.51115123125783,4624,0.0,10565.0
3532,16278,18,50,68,1188,1.0,2.0,3.0,69.0,154.0,41.5,1.0,2500,0.0,0.0
3533,16279,27,66,66,1655,1.0,3.0,2.0,70.0,170.0,62.84615384615385,35.52713678800501,4356,0.0,0.0
3534,16280,30,64,64,1680,1.0,2.0,2.0,73.0,159.0,62.53846153846154,22.737367544323206,4096,0.0,0.0
3535,16281,24,68,72,1517,1.0,3.0,2.0,74.0,165.0,53.03846153846154,55.51115123125783,4624,0.0,0.0
3536,16282,25,72,75,1647,1.0,4.0,4.0,71.0,154.0,61.15384615384615,135.52527156068805,5184,0.0,0.0
3537,16283,28,75,76,1548,1.0,3.0,2.0,78.0,183.0,59.11538461538461,264.6977960169689,5625,0.0,0.0
3538,16284,22,60,69,1003,1.0,2.0,1.0,75.0,192.0,0.0,9.313225746154785,3600,0.0,0.0
3539,16285,26,72,74,1823,1.0,2.0,2.0,72.0,174.0,67.34615384615384,135.52527156068805,5184,0.0,0.0
3540,16286,31,72,72,1561,2.0,2.0,2.0,73.0,187.0,56.19230769230769,135.52527156068805,5184,0.0,0.0
3541,16287,24,66,69,1613,1.0,2.0,2.0,75.0,187.0,58.34615384615385,35.52713678800501,4356,0.0,0.0
3542,16288,28,69,71,1418,1.0,3.0,2.0,74.0,196.0,51.38461538461539,69.38893903907228,4761,0.0,0.0
3543,16289,22,67,75,1610,1.0,3.0,2.0,72.0,165.0,57.34615384615385,44.40892098500626,4489,0.0,13514.0
3544,16290,33,69,69,1223,1.0,2.0,1.0,72.0,170.0,0.0,69.38893903907228,4761,125.0,0.0
3545,16291,33,69,69,1760,1.0,3.0,2.0,71.0,168.0,61.53846153846154,69.38893903907228,4761,0.0,0.0
3546,16292,22,55,61,1410,1.0,3.0,2.0,72.0,157.0,47.11538461538461,3.0517578125,3025,0.0,0.0
3547,16293,28,59,59,1617,1.0,3.0,2.0,68.0,154.0,58.76923076923077,7.450580596923828,3481,0.0,0.0
3548,16294,31,71,71,1126,1.0,2.0,1.0,74.0,181.0,0.0,108.42021724855044,5041,0.0,0.0
3549,16295,17,58,71,1574,1.0,3.0,2.0,69.0,154.0,57.07692307692308,5.9604644775390625,3364,0.0,0.0
3550,16296,27,67,67,1642,1.0,4.0,3.0,73.0,190.0,57.76923076923077,44.40892098500626,4489,0.0,0.0
3551,16297,30,69,69,1852,1.0,3.0,3.0,70.0,163.0,65.11538461538461,69.38893903907228,4761,0.0,0.0
3552,16298,21,69,80,1711,1.0,3.0,3.0,70.0,168.0,60.42307692307692,69.38893903907228,4761,0.0,0.0
3553,16299,17,63,77,1397,1.0,3.0,2.0,76.0,187.0,49.65384615384615,18.189894035458565,3969,0.0,20604.0
3554,16300,24,68,73,1525,1.0,3.0,2.0,71.0,168.0,57.53846153846154,55.51115123125783,4624,128.0,0.0
3555,16301,24,66,71,1712,1.0,2.0,3.0,65.0,137.0,62.03846153846154,35.52713678800501,4356,0.0,0.0
3556,16302,22,57,64,870,1.0,2.0,1.0,74.0,183.0,0.0,4.76837158203125,3249,0.0,0.0
3557,16303,31,64,64,1776,1.0,3.0,2.0,71.0,157.0,61.65384615384615,22.737367544323206,4096,0.0,0.0
3558,16304,28,59,59,1647,1.0,4.0,2.0,69.0,170.0,58.38461538461539,7.450580596923828,3481,0.0,0.0
3559,16305,31,67,67,1695,1.0,4.0,2.0,72.0,168.0,61.53846153846154,44.40892098500626,4489,0.0,13459.0
3560,16306,25,67,70,1679,1.0,3.0,3.0,71.0,163.0,63.07692307692308,44.40892098500626,4489,0.0,0.0
3561,16307,22,75,84,1964,1.0,3.0,3.0,73.0,183.0,72.53846153846153,264.6977960169689,5625,0.0,37630.0
3562,16308,22,66,74,1608,1.0,2.0,2.0,71.0,168.0,59.65384615384615,35.52713678800501,4356,0.0,0.0
3563,16309,19,52,66,788,1.0,3.0,1.0,76.0,194.0,0.0,1.5625,2704,0.0,0.0
3564,16310,22,66,74,1755,1.0,3.0,3.0,70.0,154.0,62.34615384615385,35.52713678800501,4356,0.0,0.0
3565,16311,23,68,74,1729,1.0,3.0,3.0,71.0,163.0,60.61538461538461,55.51115123125783,4624,0.0,0.0
3566,16312,25,73,75,1900,1.0,3.0,3.0,71.0,163.0,69.03846153846153,169.40658945086008,5329,114.0,0.0
3567,16313,25,59,62,1651,1.0,3.0,3.0,70.0,170.0,60.11538461538461,7.450580596923828,3481,0.0,0.0
3568,16314,25,78,80,2031,1.0,3.0,4.0,73.0,152.0,75.8076923076923,516.9878828456423,6084,0.0,18475.0
3569,16315,29,70,70,1841,1.0,3.0,3.0,72.0,183.0,68.57692307692308,86.73617379884035,4900,0.0,0.0
3570,16316,19,59,76,1516,1.0,3.0,2.0,72.0,161.0,56.03846153846154,7.450580596923828,3481,134.0,0.0
3571,16317,25,77,81,1857,1.0,3.0,3.0,68.0,157.0,69.53846153846153,413.59030627651384,5929,0.0,10178.0
3572,16318,17,62,79,1545,,,,0.0,0.0,0.0,14.551915228366852,3844,0.0,0.0
3573,16319,28,73,73,1836,1.0,3.0,2.0,72.0,163.0,68.92307692307692,169.40658945086008,5329,0.0,6143.0
3574,16320,25,63,67,1649,1.0,3.0,2.0,72.0,174.0,60.26923076923077,18.189894035458565,3969,0.0,8319.0
3575,16321,21,62,74,1668,1.0,3.0,3.0,73.0,163.0,61.19230769230769,14.551915228366852,3844,0.0,0.0
3576,16322,20,65,76,1619,1.0,4.0,4.0,70.0,154.0,55.30769230769231,28.421709430404007,4225,0.0,0.0
3577,16323,22,70,76,1743,1.0,3.0,3.0,70.0,154.0,62.42307692307692,86.73617379884035,4900,0.0,0.0
3578,16324,25,63,68,1484,1.0,3.0,2.0,70.0,170.0,55.19230769230769,18.189894035458565,3969,0.0,0.0
3579,16325,26,66,66,1727,1.0,3.0,4.0,70.0,161.0,62.0,35.52713678800501,4356,0.0,0.0
3580,16326,24,63,66,1702,1.0,3.0,2.0,69.0,150.0,55.84615384615385,18.189894035458565,3969,0.0,0.0
3581,16327,25,83,86,2098,3.0,2.0,4.0,71.0,143.0,77.57692307692308,1577.7218104420235,6889,0.0,0.0
3582,16328,21,61,72,1458,1.0,3.0,2.0,70.0,161.0,51.42307692307692,11.641532182693481,3721,0.0,0.0
3583,16329,23,60,67,1462,1.0,3.0,2.0,68.0,165.0,53.61538461538461,9.313225746154785,3600,0.0,0.0
3584,16330,22,70,78,1822,1.0,3.0,3.0,69.0,148.0,66.92307692307692,86.73617379884035,4900,0.0,13866.0
3585,16331,28,75,75,1959,1.0,3.0,3.0,73.0,176.0,69.57692307692308,264.6977960169689,5625,0.0,0.0
3586,16332,30,73,73,1868,2.0,3.0,3.0,71.0,172.0,65.57692307692308,169.40658945086008,5329,0.0,0.0
3587,16333,23,71,75,1637,1.0,2.0,2.0,74.0,190.0,59.73076923076923,108.42021724855044,5041,0.0,13063.0
3588,16334,20,58,66,1547,1.0,3.0,2.0,70.0,165.0,53.84615384615385,5.9604644775390625,3364,0.0,0.0
3589,16335,20,68,84,1621,1.0,3.0,2.0,70.0,134.0,61.65384615384615,55.51115123125783,4624,0.0,0.0
3590,16336,21,73,83,1846,1.0,4.0,3.0,70.0,165.0,69.53846153846153,169.40658945086008,5329,0.0,42277.0
3591,16337,24,67,73,1839,1.0,3.0,3.0,69.0,161.0,66.6923076923077,44.40892098500626,4489,0.0,0.0
3592,16338,29,65,65,1080,1.0,2.0,1.0,73.0,185.0,0.0,28.421709430404007,4225,0.0,0.0
3593,16339,29,63,63,1573,1.0,3.0,2.0,72.0,168.0,51.69230769230769,18.189894035458565,3969,0.0,4394.0
3594,16340,20,64,79,1567,1.0,2.0,3.0,67.0,168.0,55.34615384615385,22.737367544323206,4096,0.0,0.0
3595,16341,23,69,75,1734,1.0,3.0,3.0,72.0,172.0,60.30769230769231,69.38893903907228,4761,0.0,0.0
3596,16342,21,72,83,1706,1.0,4.0,3.0,71.0,161.0,62.07692307692308,135.52527156068805,5184,0.0,0.0
3597,16343,21,59,69,1443,1.0,3.0,2.0,72.0,170.0,49.5,7.450580596923828,3481,0.0,0.0
3598,16344,29,65,65,1318,1.0,3.0,2.0,77.0,207.0,49.73076923076923,28.421709430404007,4225,0.0,0.0
3599,16345,24,71,77,1134,1.0,2.0,1.0,76.0,185.0,0.0,108.42021724855044,5041,0.0,10624.0
3600,16346,35,66,66,1527,1.0,3.0,2.0,72.0,181.0,55.96153846153846,35.52713678800501,4356,0.0,0.0
3601,16347,33,59,59,1146,1.0,2.0,1.0,70.0,181.0,0.0,7.450580596923828,3481,0.0,0.0
3602,16348,22,68,79,1781,1.0,4.0,4.0,72.0,170.0,62.80769230769231,55.51115123125783,4624,0.0,0.0
3603,16349,27,71,72,1900,1.0,3.0,3.0,73.0,181.0,68.6923076923077,108.42021724855044,5041,0.0,0.0
3604,16350,18,57,71,871,1.0,3.0,1.0,73.0,159.0,0.0,4.76837158203125,3249,0.0,0.0
3605,16351,30,62,62,1511,1.0,3.0,2.0,74.0,176.0,49.57692307692308,14.551915228366852,3844,0.0,0.0
3606,16352,22,63,70,1711,1.0,2.0,3.0,70.0,170.0,61.96153846153846,18.189894035458565,3969,0.0,12818.0
3607,16353,28,72,72,1720,1.0,4.0,2.0,74.0,170.0,62.38461538461539,135.52527156068805,5184,0.0,0.0
3608,16354,30,65,65,1459,1.0,3.0,2.0,72.0,168.0,51.0,28.421709430404007,4225,0.0,0.0
3609,16355,24,69,75,1093,1.0,3.0,1.0,75.0,201.0,0.0,69.38893903907228,4761,0.0,0.0
3610,16356,31,89,89,2161,4.0,4.0,3.0,73.0,170.0,77.5,6018.531076210112,7921,292.0,0.0
3611,16357,22,56,64,1410,1.0,3.0,2.0,66.0,159.0,49.84615384615385,3.814697265625,3136,0.0,1589.0
3612,16358,29,69,69,1877,1.0,3.0,3.0,70.0,161.0,68.03846153846153,69.38893903907228,4761,0.0,0.0
3613,16359,22,61,69,1601,1.0,3.0,2.0,69.0,161.0,56.92307692307692,11.641532182693481,3721,0.0,0.0
3614,16360,24,73,78,1834,1.0,3.0,3.0,69.0,148.0,66.15384615384616,169.40658945086008,5329,0.0,0.0
3615,16361,19,72,84,1749,1.0,4.0,3.0,70.0,150.0,62.96153846153846,135.52527156068805,5184,0.0,0.0
3616,16362,23,62,69,1663,1.0,3.0,3.0,69.0,143.0,58.73076923076923,14.551915228366852,3844,0.0,0.0
3617,16363,30,66,66,1117,1.0,3.0,1.0,74.0,192.0,0.0,35.52713678800501,4356,0.0,0.0
3618,16364,19,54,71,1392,1.0,3.0,2.0,69.0,154.0,49.53846153846154,2.44140625,2916,0.0,0.0
3619,16365,28,66,66,1459,1.0,2.0,2.0,75.0,179.0,52.42307692307692,35.52713678800501,4356,0.0,0.0
3620,16366,19,60,74,1335,1.0,3.0,2.0,74.0,174.0,51.88461538461539,9.313225746154785,3600,0.0,0.0
3621,16367,24,67,70,1068,1.0,2.0,1.0,74.0,176.0,0.0,44.40892098500626,4489,127.0,0.0
3622,16368,32,66,66,1818,1.0,3.0,3.0,71.0,163.0,65.07692307692308,35.52713678800501,4356,0.0,0.0
3623,16369,24,72,79,1936,1.0,2.0,3.0,72.0,176.0,70.5,135.52527156068805,5184,0.0,0.0
3624,16370,19,62,73,1390,1.0,3.0,2.0,72.0,176.0,48.61538461538461,14.551915228366852,3844,0.0,0.0
3625,16371,23,67,75,1671,1.0,4.0,3.0,69.0,137.0,57.38461538461539,44.40892098500626,4489,0.0,0.0
3626,16372,22,62,67,1699,1.0,3.0,2.0,73.0,179.0,61.42307692307692,14.551915228366852,3844,0.0,0.0
3627,16373,19,64,76,1540,1.0,3.0,3.0,73.0,179.0,53.96153846153846,22.737367544323206,4096,0.0,0.0
3628,16374,23,68,73,1776,1.0,3.0,3.0,69.0,165.0,61.57692307692308,55.51115123125783,4624,0.0,0.0
3629,16375,27,76,77,1941,1.0,3.0,3.0,68.0,168.0,71.11538461538461,330.8722450212111,5776,0.0,18741.0
3630,16376,27,64,64,1501,1.0,3.0,2.0,67.0,152.0,54.03846153846154,22.737367544323206,4096,0.0,0.0
3631,16377,19,57,74,1447,1.0,3.0,3.0,69.0,161.0,52.38461538461539,4.76837158203125,3249,0.0,0.0
3632,16378,33,67,67,1704,1.0,4.0,3.0,67.0,154.0,57.57692307692308,44.40892098500626,4489,0.0,0.0
3633,16379,20,57,72,1256,1.0,4.0,2.0,74.0,163.0,41.76923076923077,4.76837158203125,3249,0.0,1198.0
3634,16380,20,61,73,1444,1.0,3.0,3.0,75.0,179.0,51.57692307692308,11.641532182693481,3721,0.0,0.0
3635,16381,27,61,61,1323,1.0,3.0,2.0,72.0,181.0,48.57692307692308,11.641532182693481,3721,0.0,0.0
3636,16382,22,59,63,1562,1.0,4.0,2.0,73.0,179.0,55.46153846153846,7.450580596923828,3481,0.0,0.0
3637,16383,28,76,76,1827,2.0,3.0,3.0,70.0,152.0,62.26923076923077,330.8722450212111,5776,0.0,20182.0
3638,16384,24,64,67,1597,1.0,2.0,2.0,70.0,163.0,59.03846153846154,22.737367544323206,4096,0.0,0.0
3639,16385,33,68,68,1330,1.0,2.0,2.0,75.0,190.0,49.26923076923077,55.51115123125783,4624,0.0,0.0
3640,16386,29,79,79,2038,2.0,3.0,3.0,70.0,154.0,75.8076923076923,646.2348535570528,6241,0.0,0.0
