,Ob,WageNew,Age,Overall,Potential,Special,International Reputation,Weak Foot,Skill Moves,Height,Weight,Positions Average,Exponential Term,Quadratic Term,Top 20 Clubs,Average Club Wages
5350,5351,1756,21,63,76,1742,1.0,3.0,2.0,69.0,157.0,62.07692307692308,18.189894035458565,3969,0.0,0.0
5351,5352,40453,28,77,77,2074,3.0,3.0,4.0,69.0,159.0,74.8076923076923,413.59030627651384,5929,0.0,0.0
5352,5353,1930,20,62,73,1549,,,,0.0,0.0,0.0,14.551915228366852,3844,0.0,0.0
5353,5354,1284,23,62,69,1448,1.0,3.0,2.0,72.0,161.0,51.61538461538461,14.551915228366852,3844,0.0,0.0
5354,5355,5034,27,70,71,1918,1.0,3.0,3.0,66.0,150.0,69.15384615384616,86.73617379884035,4900,0.0,0.0
5355,5356,2783,30,64,64,1513,1.0,3.0,2.0,70.0,154.0,57.34615384615385,22.737367544323206,4096,0.0,0.0
5356,5357,1704,19,57,75,1429,1.0,3.0,2.0,70.0,165.0,50.96153846153846,4.76837158203125,3249,0.0,0.0
5357,5358,650,28,74,75,1480,1.0,3.0,2.0,74.0,194.0,53.5,211.75823681357508,5476,0.0,0.0
5358,5359,6026,24,66,71,1772,1.0,3.0,2.0,74.0,194.0,60.38461538461539,35.52713678800501,4356,0.0,26755.0
5359,5360,1932,19,59,65,802,1.0,3.0,1.0,74.0,176.0,0.0,7.450580596923828,3481,0.0,0.0
5360,5361,3353,26,64,65,1614,1.0,3.0,2.0,72.0,163.0,58.84615384615385,22.737367544323206,4096,0.0,0.0
5361,5362,2992,19,61,75,1451,1.0,2.0,2.0,71.0,165.0,51.5,11.641532182693481,3721,0.0,12818.0
5362,5363,29164,22,75,82,2041,1.0,2.0,3.0,72.0,168.0,74.53846153846153,264.6977960169689,5625,0.0,18475.0
5363,5364,2350,21,63,71,1040,1.0,4.0,1.0,71.0,154.0,0.0,18.189894035458565,3969,0.0,0.0
5364,5365,2687,22,63,73,1456,1.0,3.0,3.0,69.0,143.0,54.53846153846154,18.189894035458565,3969,0.0,0.0
5365,5366,16977,26,73,75,1952,1.0,3.0,3.0,72.0,161.0,70.15384615384616,169.40658945086008,5329,0.0,20182.0
5366,5367,68069,29,78,78,2057,2.0,4.0,3.0,72.0,165.0,75.6923076923077,516.9878828456423,6084,0.0,40567.0
5367,5368,1561,31,58,58,780,1.0,3.0,1.0,74.0,170.0,0.0,5.9604644775390625,3364,0.0,3983.0
5368,5369,16681,29,68,68,1104,1.0,3.0,1.0,75.0,192.0,0.0,55.51115123125783,4624,0.0,42891.0
5369,5370,1604,27,64,67,1042,1.0,2.0,1.0,75.0,176.0,0.0,22.737367544323206,4096,0.0,0.0
5370,5371,18416,32,73,73,1814,1.0,3.0,3.0,74.0,192.0,63.88461538461539,169.40658945086008,5329,0.0,0.0
5371,5372,24832,32,77,77,1284,2.0,2.0,1.0,76.0,207.0,0.0,413.59030627651384,5929,0.0,30477.0
5372,5373,11781,29,65,65,997,1.0,2.0,1.0,75.0,201.0,0.0,28.421709430404007,4225,0.0,0.0
5373,5374,1553,24,61,68,1498,1.0,3.0,2.0,72.0,170.0,53.69230769230769,11.641532182693481,3721,0.0,0.0
5374,5375,3615,23,65,74,1748,1.0,3.0,2.0,71.0,159.0,64.61538461538461,28.421709430404007,4225,0.0,0.0
5375,5376,3665,25,66,70,1598,1.0,3.0,3.0,72.0,172.0,56.34615384615385,35.52713678800501,4356,0.0,0.0
5376,5377,1218,22,64,72,1626,1.0,3.0,2.0,69.0,143.0,59.57692307692308,22.737367544323206,4096,0.0,0.0
5377,5378,1849,22,60,67,1318,1.0,3.0,2.0,71.0,163.0,47.03846153846154,9.313225746154785,3600,0.0,0.0
5378,5379,3585,28,69,69,1848,1.0,3.0,3.0,73.0,159.0,67.0,69.38893903907228,4761,0.0,0.0
5379,5380,1167,19,53,66,1480,1.0,3.0,2.0,69.0,150.0,52.61538461538461,1.953125,2809,0.0,0.0
5380,5381,92775,23,79,83,1856,2.0,3.0,2.0,75.0,212.0,66.07692307692308,646.2348535570528,6241,128.0,0.0
5381,5382,3045,36,67,67,1813,1.0,3.0,3.0,71.0,179.0,64.23076923076923,44.40892098500626,4489,0.0,0.0
5382,5383,5636,21,66,77,1014,1.0,3.0,1.0,73.0,179.0,0.0,35.52713678800501,4356,0.0,25051.0
5383,5384,1203,21,63,73,1674,1.0,3.0,3.0,69.0,154.0,59.65384615384615,18.189894035458565,3969,0.0,0.0
5384,5385,3675,25,67,71,1457,1.0,3.0,2.0,70.0,176.0,53.07692307692308,44.40892098500626,4489,0.0,0.0
5385,5386,7856,29,71,71,1628,1.0,3.0,2.0,71.0,168.0,60.03846153846154,108.42021724855044,5041,0.0,0.0
5386,5387,1486,30,66,66,1043,1.0,2.0,1.0,75.0,176.0,0.0,35.52713678800501,4356,0.0,0.0
5387,5388,12894,31,69,69,1725,1.0,2.0,3.0,71.0,163.0,60.03846153846154,69.38893903907228,4761,0.0,0.0
5388,5389,4947,30,68,68,1193,1.0,2.0,1.0,72.0,168.0,0.0,55.51115123125783,4624,0.0,0.0
5389,5390,6272,25,66,69,1705,1.0,3.0,3.0,68.0,159.0,59.07692307692308,35.52713678800501,4356,0.0,0.0
5390,5391,3562,27,65,66,1756,1.0,3.0,2.0,70.0,154.0,62.76923076923077,28.421709430404007,4225,0.0,0.0
5391,5392,4253,28,60,60,1527,1.0,3.0,2.0,68.0,132.0,55.23076923076923,9.313225746154785,3600,0.0,0.0
5392,5393,9914,23,73,78,1737,1.0,2.0,2.0,72.0,185.0,62.07692307692308,169.40658945086008,5329,0.0,0.0
5393,5394,15474,24,75,82,1921,1.0,3.0,4.0,70.0,168.0,69.23076923076923,264.6977960169689,5625,0.0,10624.0
5394,5395,1423,19,53,70,1379,1.0,3.0,2.0,69.0,157.0,47.80769230769231,1.953125,2809,0.0,1168.0
5395,5396,1919,19,57,69,959,1.0,2.0,1.0,69.0,152.0,0.0,4.76837158203125,3249,0.0,0.0
5396,5397,18545,27,73,75,1576,1.0,3.0,2.0,78.0,174.0,55.11538461538461,169.40658945086008,5329,0.0,15854.0
5397,5398,1202,28,68,70,1079,1.0,3.0,1.0,71.0,168.0,0.0,55.51115123125783,4624,0.0,0.0
5398,5399,43707,27,75,76,2052,1.0,4.0,3.0,71.0,170.0,74.5,264.6977960169689,5625,0.0,0.0
5399,5400,6927,22,70,79,1223,1.0,2.0,1.0,73.0,198.0,0.0,86.73617379884035,4900,0.0,0.0
5400,5401,11684,28,67,67,1667,1.0,2.0,2.0,74.0,179.0,59.88461538461539,44.40892098500626,4489,0.0,0.0
5401,5402,1516,26,64,67,1746,1.0,3.0,2.0,68.0,154.0,62.42307692307692,22.737367544323206,4096,0.0,0.0
5402,5403,2546,20,57,69,1369,1.0,3.0,2.0,73.0,168.0,47.84615384615385,4.76837158203125,3249,0.0,5806.0
5403,5404,3370,32,62,62,1403,1.0,2.0,2.0,74.0,176.0,51.46153846153846,14.551915228366852,3844,0.0,6953.0
5404,5405,18913,29,73,73,1959,1.0,4.0,4.0,69.0,157.0,67.8076923076923,169.40658945086008,5329,0.0,0.0
5405,5406,3781,32,67,67,1629,1.0,3.0,2.0,73.0,168.0,57.65384615384615,44.40892098500626,4489,0.0,0.0
5406,5407,1422,22,67,74,1713,1.0,3.0,3.0,68.0,159.0,61.07692307692308,44.40892098500626,4489,0.0,0.0
5407,5408,1395,20,63,73,1401,1.0,3.0,2.0,71.0,146.0,49.84615384615385,18.189894035458565,3969,0.0,6655.0
5408,5409,19804,30,70,70,1680,1.0,4.0,4.0,72.0,172.0,63.73076923076923,86.73617379884035,4900,0.0,0.0
5409,5410,5449,24,70,76,1196,1.0,3.0,1.0,72.0,183.0,0.0,86.73617379884035,4900,0.0,0.0
5410,5411,7031,20,64,79,1707,1.0,2.0,2.0,73.0,154.0,61.80769230769231,22.737367544323206,4096,0.0,0.0
5411,5412,1958,21,52,62,1405,1.0,3.0,2.0,68.0,132.0,48.26923076923077,1.5625,2704,0.0,5492.0
5412,5413,2780,21,57,66,1402,1.0,3.0,3.0,64.0,132.0,48.5,4.76837158203125,3249,0.0,0.0
5413,5414,2887,24,63,67,1164,1.0,3.0,1.0,72.0,179.0,0.0,18.189894035458565,3969,0.0,0.0
5414,5415,12752,30,72,72,2038,1.0,3.0,3.0,70.0,154.0,71.96153846153847,135.52527156068805,5184,0.0,0.0
5415,5416,5835,20,62,75,1686,1.0,3.0,3.0,69.0,170.0,61.15384615384615,14.551915228366852,3844,0.0,0.0
5416,5417,4828,36,69,69,1900,2.0,4.0,3.0,72.0,168.0,68.23076923076923,69.38893903907228,4761,0.0,0.0
5417,5418,2910,27,63,64,1093,1.0,2.0,1.0,71.0,181.0,0.0,18.189894035458565,3969,0.0,0.0
5418,5419,3291,26,65,68,1593,1.0,2.0,2.0,69.0,146.0,58.76923076923077,28.421709430404007,4225,0.0,0.0
5419,5420,4425,28,66,66,1040,1.0,2.0,1.0,75.0,196.0,0.0,35.52713678800501,4356,0.0,0.0
5420,5421,2911,19,65,79,909,1.0,2.0,1.0,72.0,181.0,0.0,28.421709430404007,4225,0.0,15567.0
5421,5422,4054,26,68,70,1575,1.0,4.0,2.0,75.0,154.0,60.07692307692308,55.51115123125783,4624,0.0,0.0
5422,5423,43060,21,70,82,1783,1.0,3.0,3.0,68.0,150.0,66.34615384615384,86.73617379884035,4900,0.0,18741.0
5423,5424,5292,27,67,69,1067,1.0,2.0,1.0,75.0,187.0,0.0,44.40892098500626,4489,0.0,0.0
5424,5425,6367,32,69,69,1876,1.0,2.0,2.0,69.0,154.0,66.15384615384616,69.38893903907228,4761,0.0,0.0
5425,5426,3562,22,57,65,921,1.0,2.0,1.0,74.0,190.0,0.0,4.76837158203125,3249,0.0,0.0
5426,5427,7365,23,69,74,1580,1.0,3.0,2.0,70.0,157.0,55.53846153846154,69.38893903907228,4761,0.0,0.0
5427,5428,5425,26,64,64,1623,1.0,4.0,3.0,75.0,181.0,57.07692307692308,22.737367544323206,4096,0.0,0.0
5428,5429,1200,19,53,69,1353,1.0,3.0,2.0,73.0,165.0,44.46153846153846,1.953125,2809,0.0,8319.0
5429,5430,2758,19,56,74,842,1.0,3.0,1.0,76.0,185.0,0.0,3.814697265625,3136,270.0,0.0
5430,5431,4772,29,71,71,1830,1.0,3.0,3.0,70.0,181.0,64.88461538461539,108.42021724855044,5041,0.0,0.0
5431,5432,7312,19,64,82,1582,1.0,3.0,3.0,70.0,154.0,56.92307692307692,22.737367544323206,4096,0.0,0.0
5432,5433,1329,23,66,75,1566,1.0,2.0,2.0,72.0,170.0,56.26923076923077,35.52713678800501,4356,0.0,0.0
5433,5434,9869,27,70,70,1858,1.0,3.0,3.0,73.0,170.0,67.73076923076923,86.73617379884035,4900,0.0,0.0
5434,5435,1922,31,78,78,2010,2.0,4.0,4.0,73.0,176.0,72.26923076923077,516.9878828456423,6084,0.0,0.0
5435,5436,29565,26,74,74,1701,1.0,3.0,3.0,71.0,203.0,59.23076923076923,211.75823681357508,5476,0.0,0.0
5436,5437,3908,26,64,64,1628,1.0,4.0,2.0,68.0,172.0,54.76923076923077,22.737367544323206,4096,0.0,0.0
5437,5438,7702,35,74,74,1844,1.0,3.0,2.0,70.0,165.0,68.11538461538461,211.75823681357508,5476,0.0,0.0
5438,5439,10575,20,73,81,1766,1.0,3.0,2.0,74.0,181.0,65.5,169.40658945086008,5329,0.0,0.0
5439,5440,4083,29,59,59,1449,1.0,2.0,2.0,70.0,154.0,53.84615384615385,7.450580596923828,3481,0.0,0.0
5440,5441,28001,20,75,84,2012,1.0,2.0,4.0,69.0,148.0,73.61538461538461,264.6977960169689,5625,0.0,0.0
5441,5442,5407,27,64,65,1804,1.0,3.0,2.0,72.0,159.0,63.96153846153846,22.737367544323206,4096,0.0,12193.0
5442,5443,2593,21,64,72,1562,1.0,3.0,2.0,76.0,187.0,54.76923076923077,22.737367544323206,4096,0.0,0.0
5443,5444,1791,21,51,57,1354,1.0,2.0,2.0,71.0,159.0,49.5,1.25,2601,0.0,0.0
5444,5445,4724,28,65,65,1820,1.0,3.0,3.0,72.0,174.0,64.26923076923077,28.421709430404007,4225,0.0,0.0
5445,5446,6016,25,72,75,1861,1.0,3.0,2.0,67.0,150.0,65.76923076923077,135.52527156068805,5184,0.0,0.0
5446,5447,4343,24,63,66,1499,1.0,2.0,2.0,73.0,163.0,51.73076923076923,18.189894035458565,3969,0.0,0.0
5447,5448,8276,30,67,67,1683,1.0,2.0,3.0,71.0,152.0,61.38461538461539,44.40892098500626,4489,0.0,0.0
5448,5449,1351,25,51,52,1361,1.0,3.0,2.0,63.0,126.0,45.07692307692308,1.25,2601,0.0,4394.0
5449,5450,3671,22,64,75,1494,1.0,3.0,2.0,75.0,172.0,51.30769230769231,22.737367544323206,4096,0.0,0.0
5450,5451,5536,26,70,74,1510,1.0,2.0,2.0,74.0,183.0,55.5,86.73617379884035,4900,0.0,0.0
5451,5452,3779,29,68,68,1870,1.0,2.0,3.0,70.0,152.0,66.6923076923077,55.51115123125783,4624,0.0,0.0
5452,5453,6205,22,66,76,1820,1.0,3.0,3.0,70.0,161.0,65.8076923076923,35.52713678800501,4356,0.0,0.0
5453,5454,3115,35,62,62,1682,1.0,2.0,3.0,69.0,154.0,59.69230769230769,14.551915228366852,3844,0.0,0.0
5454,5455,3636,25,66,71,1672,1.0,3.0,2.0,71.0,174.0,55.38461538461539,35.52713678800501,4356,0.0,0.0
5455,5456,11747,27,71,71,1894,1.0,3.0,3.0,69.0,157.0,69.11538461538461,108.42021724855044,5041,0.0,10624.0
5456,5457,1689,17,54,74,1410,1.0,3.0,3.0,68.0,154.0,48.42307692307692,2.44140625,2916,0.0,0.0
5457,5458,1675,35,59,59,1171,1.0,3.0,1.0,72.0,154.0,0.0,7.450580596923828,3481,0.0,0.0
5458,5459,4941,29,67,67,1810,1.0,3.0,3.0,71.0,179.0,65.92307692307692,44.40892098500626,4489,0.0,0.0
5459,5460,9276,25,69,72,1355,1.0,3.0,2.0,74.0,187.0,47.76923076923077,69.38893903907228,4761,0.0,0.0
5460,5461,2863,24,63,67,1553,1.0,4.0,3.0,70.0,143.0,55.38461538461539,18.189894035458565,3969,0.0,0.0
5461,5462,36850,23,74,80,2048,1.0,3.0,3.0,68.0,154.0,73.11538461538461,211.75823681357508,5476,0.0,0.0
5462,5463,3153,21,61,71,1017,1.0,3.0,1.0,74.0,183.0,0.0,11.641532182693481,3721,0.0,0.0
5463,5464,11975,31,65,65,1781,1.0,3.0,3.0,74.0,163.0,63.92307692307692,28.421709430404007,4225,0.0,0.0
5464,5465,4676,22,68,76,1593,1.0,2.0,2.0,75.0,181.0,57.07692307692308,55.51115123125783,4624,0.0,0.0
5465,5466,14040,22,74,82,1163,1.0,2.0,1.0,76.0,209.0,0.0,211.75823681357508,5476,0.0,0.0
5466,5467,2140,34,67,67,1445,1.0,3.0,2.0,73.0,172.0,52.03846153846154,44.40892098500626,4489,0.0,0.0
5467,5468,3590,20,62,73,1524,1.0,3.0,3.0,70.0,157.0,54.61538461538461,14.551915228366852,3844,0.0,0.0
5468,5469,3123,21,50,59,1440,1.0,2.0,2.0,70.0,143.0,50.15384615384615,1.0,2500,0.0,8892.0
5469,5470,1515,21,63,77,1463,1.0,3.0,2.0,74.0,179.0,53.11538461538461,18.189894035458565,3969,0.0,0.0
5470,5471,3584,29,66,66,1683,1.0,3.0,2.0,75.0,187.0,62.34615384615385,35.52713678800501,4356,0.0,0.0
5471,5472,16744,29,71,71,1679,1.0,3.0,3.0,70.0,154.0,64.42307692307692,108.42021724855044,5041,0.0,10565.0
5472,5473,4438,27,65,65,1772,1.0,3.0,2.0,67.0,161.0,64.07692307692308,28.421709430404007,4225,0.0,0.0
5473,5474,6198,27,69,70,1813,1.0,3.0,3.0,67.0,150.0,65.3076923076923,69.38893903907228,4761,0.0,0.0
5474,5475,3605,21,68,78,1755,1.0,3.0,3.0,72.0,163.0,65.07692307692308,55.51115123125783,4624,0.0,0.0
5475,5476,1492,20,60,71,860,1.0,2.0,1.0,72.0,165.0,0.0,9.313225746154785,3600,0.0,0.0
5476,5477,3573,18,59,75,1566,1.0,3.0,2.0,72.0,170.0,56.0,7.450580596923828,3481,0.0,50343.0
5477,5478,9211,25,67,68,1447,1.0,3.0,2.0,71.0,185.0,50.92307692307692,44.40892098500626,4489,0.0,0.0
5478,5479,5072,21,64,76,1460,1.0,3.0,2.0,71.0,174.0,51.42307692307692,22.737367544323206,4096,0.0,32638.0
5479,5480,6195,26,69,70,1746,1.0,3.0,3.0,70.0,146.0,64.42307692307692,69.38893903907228,4761,0.0,0.0
5480,5481,1966,28,81,81,1971,1.0,4.0,4.0,74.0,176.0,69.34615384615384,1009.7419586828951,6561,0.0,0.0
5481,5482,1633,21,58,69,906,1.0,3.0,1.0,74.0,174.0,0.0,5.9604644775390625,3364,0.0,0.0
5482,5483,2394,23,59,66,1514,1.0,4.0,2.0,69.0,152.0,54.92307692307692,7.450580596923828,3481,0.0,0.0
5483,5484,6515,28,63,63,1527,1.0,3.0,2.0,71.0,170.0,49.69230769230769,18.189894035458565,3969,0.0,0.0
5484,5485,14434,22,69,75,1740,1.0,2.0,3.0,72.0,168.0,65.96153846153847,69.38893903907228,4761,0.0,0.0
5485,5486,27479,32,77,77,1919,2.0,3.0,4.0,71.0,159.0,68.03846153846153,413.59030627651384,5929,0.0,23246.0
5486,5487,3728,24,63,69,1372,1.0,3.0,2.0,74.0,172.0,49.69230769230769,18.189894035458565,3969,0.0,0.0
5487,5488,13862,25,71,75,1828,1.0,3.0,2.0,69.0,157.0,64.34615384615384,108.42021724855044,5041,0.0,0.0
5488,5489,24298,31,72,72,1896,2.0,3.0,3.0,72.0,161.0,70.11538461538461,135.52527156068805,5184,0.0,20449.0
5489,5490,89527,40,88,88,1334,4.0,2.0,1.0,76.0,203.0,0.0,4814.8248609680895,7744,292.0,0.0
5490,5491,12814,18,72,88,1759,1.0,3.0,3.0,70.0,150.0,65.53846153846153,135.52527156068805,5184,0.0,53996.0
5491,5492,22930,32,77,77,2064,2.0,3.0,3.0,70.0,172.0,72.3076923076923,413.59030627651384,5929,0.0,0.0
5492,5493,6059,30,67,67,1740,1.0,4.0,2.0,74.0,190.0,62.96153846153846,44.40892098500626,4489,0.0,0.0
5493,5494,2890,21,58,67,1640,1.0,3.0,2.0,71.0,148.0,58.0,5.9604644775390625,3364,0.0,23246.0
5494,5495,1483,20,56,67,1495,1.0,2.0,2.0,65.0,152.0,53.61538461538461,3.814697265625,3136,0.0,0.0
5495,5496,4179,20,63,77,926,1.0,2.0,1.0,75.0,165.0,0.0,18.189894035458565,3969,0.0,0.0
5496,5497,14968,23,68,73,1840,1.0,3.0,3.0,70.0,174.0,66.96153846153847,55.51115123125783,4624,0.0,0.0
5497,5498,3723,30,65,65,1361,1.0,3.0,2.0,75.0,168.0,47.92307692307692,28.421709430404007,4225,0.0,0.0
5498,5499,2064,20,49,57,1449,1.0,2.0,2.0,69.0,141.0,49.30769230769231,0.8,2401,0.0,12193.0
5499,5500,906,26,65,66,1568,1.0,3.0,3.0,67.0,132.0,55.57692307692308,28.421709430404007,4225,0.0,0.0
5500,5501,1225,29,64,64,1713,1.0,3.0,2.0,72.0,159.0,60.69230769230769,22.737367544323206,4096,0.0,0.0
5501,5502,42959,26,73,74,1777,1.0,3.0,4.0,70.0,146.0,63.38461538461539,169.40658945086008,5329,0.0,0.0
5502,5503,1626,37,65,65,1579,1.0,2.0,2.0,69.0,172.0,55.19230769230769,28.421709430404007,4225,0.0,0.0
5503,5504,1604,27,65,66,1603,1.0,4.0,3.0,69.0,143.0,58.42307692307692,28.421709430404007,4225,0.0,0.0
5504,5505,2492,20,54,63,1285,1.0,2.0,2.0,75.0,170.0,44.80769230769231,2.44140625,2916,0.0,12193.0
5505,5506,4616,20,60,69,1518,1.0,3.0,2.0,67.0,143.0,55.03846153846154,9.313225746154785,3600,0.0,0.0
5506,5507,5074,28,67,67,1822,1.0,2.0,3.0,70.0,163.0,66.07692307692308,44.40892098500626,4489,0.0,0.0
5507,5508,23338,25,76,80,1720,1.0,4.0,3.0,72.0,172.0,61.19230769230769,330.8722450212111,5776,0.0,6143.0
5508,5509,22435,26,77,78,1117,1.0,3.0,1.0,74.0,185.0,0.0,413.59030627651384,5929,0.0,11330.0
5509,5510,33782,27,74,75,1812,1.0,2.0,3.0,74.0,176.0,63.46153846153846,211.75823681357508,5476,0.0,23874.0
5510,5511,2417,20,57,69,1423,1.0,3.0,2.0,71.0,143.0,50.26923076923077,4.76837158203125,3249,0.0,0.0
5511,5512,29971,25,75,78,1891,2.0,4.0,3.0,72.0,179.0,66.15384615384616,264.6977960169689,5625,0.0,33083.0
5512,5513,2872,22,62,70,1632,1.0,3.0,2.0,74.0,165.0,59.46153846153846,14.551915228366852,3844,0.0,0.0
5513,5514,27448,26,74,78,1800,1.0,3.0,2.0,70.0,159.0,67.11538461538461,211.75823681357508,5476,0.0,18741.0
5514,5515,1503,21,60,70,1393,1.0,3.0,2.0,73.0,172.0,49.96153846153846,9.313225746154785,3600,0.0,0.0
5515,5516,10786,31,67,67,1827,1.0,3.0,3.0,69.0,152.0,66.0,44.40892098500626,4489,0.0,0.0
5516,5517,1400,29,65,65,1707,1.0,3.0,3.0,73.0,176.0,64.11538461538461,28.421709430404007,4225,0.0,0.0
5517,5518,1383,25,64,68,1665,1.0,2.0,2.0,68.0,159.0,56.53846153846154,22.737367544323206,4096,0.0,0.0
5518,5519,1432,20,61,68,1651,1.0,2.0,2.0,71.0,170.0,58.69230769230769,11.641532182693481,3721,0.0,0.0
5519,5520,3328,24,67,71,1740,1.0,4.0,3.0,70.0,165.0,60.03846153846154,44.40892098500626,4489,0.0,0.0
5520,5521,1866,25,61,64,1577,1.0,3.0,2.0,71.0,170.0,58.92307692307692,11.641532182693481,3721,0.0,0.0
5521,5522,1299,20,56,63,890,1.0,2.0,1.0,76.0,196.0,0.0,3.814697265625,3136,0.0,0.0
5522,5523,2409,26,67,68,1636,1.0,2.0,2.0,73.0,176.0,59.73076923076923,44.40892098500626,4489,0.0,0.0
5523,5524,37290,28,79,79,1917,1.0,3.0,2.0,72.0,179.0,72.34615384615384,646.2348535570528,6241,0.0,30477.0
5524,5525,2262,20,52,59,1445,1.0,3.0,3.0,72.0,157.0,51.69230769230769,1.5625,2704,0.0,28684.0
5525,5526,3551,29,65,66,1012,1.0,3.0,1.0,71.0,174.0,0.0,28.421709430404007,4225,0.0,0.0
5526,5527,1485,17,54,71,1410,1.0,3.0,3.0,70.0,148.0,48.03846153846154,2.44140625,2916,0.0,0.0
5527,5528,1452,22,65,71,961,1.0,3.0,1.0,74.0,172.0,0.0,28.421709430404007,4225,0.0,0.0
5528,5529,1700,19,59,74,1300,1.0,3.0,2.0,72.0,154.0,46.19230769230769,7.450580596923828,3481,0.0,0.0
5529,5530,13972,21,68,80,1821,1.0,3.0,3.0,68.0,152.0,61.30769230769231,55.51115123125783,4624,0.0,0.0
5530,5531,3250,27,67,69,1675,1.0,3.0,2.0,73.0,187.0,61.42307692307692,44.40892098500626,4489,0.0,0.0
5531,5532,4937,29,67,67,1340,1.0,2.0,2.0,77.0,183.0,50.57692307692308,44.40892098500626,4489,0.0,0.0
5532,5533,11638,23,70,75,1657,1.0,4.0,3.0,73.0,176.0,58.15384615384615,86.73617379884035,4900,0.0,0.0
5533,5534,26467,27,73,73,1774,2.0,4.0,3.0,72.0,179.0,61.76923076923077,169.40658945086008,5329,0.0,15768.0
5534,5535,1212,19,54,66,1453,1.0,2.0,2.0,74.0,165.0,52.76923076923077,2.44140625,2916,0.0,0.0
5535,5536,3780,23,62,70,1703,1.0,3.0,2.0,73.0,163.0,61.53846153846154,14.551915228366852,3844,0.0,0.0
5536,5537,78354,33,80,80,1640,3.0,2.0,2.0,75.0,179.0,61.96153846153846,807.7935669463161,6400,0.0,0.0
5537,5538,2888,23,61,67,1575,1.0,2.0,2.0,71.0,154.0,57.53846153846154,11.641532182693481,3721,0.0,0.0
5538,5539,5758,29,71,71,1609,1.0,2.0,3.0,75.0,194.0,57.11538461538461,108.42021724855044,5041,0.0,0.0
5539,5540,2036,25,61,64,1482,1.0,3.0,2.0,74.0,185.0,53.65384615384615,11.641532182693481,3721,0.0,0.0
5540,5541,1953,29,55,55,1426,1.0,2.0,2.0,70.0,176.0,51.30769230769231,3.0517578125,3025,0.0,0.0
5541,5542,3755,27,68,68,1613,1.0,2.0,2.0,73.0,174.0,61.30769230769231,55.51115123125783,4624,0.0,7842.0
5542,5543,26692,26,80,83,1239,1.0,2.0,1.0,73.0,179.0,0.0,807.7935669463161,6400,0.0,20156.0
5543,5544,8414,21,71,78,1233,1.0,3.0,1.0,72.0,165.0,0.0,108.42021724855044,5041,0.0,20156.0
5544,5545,4138,25,64,68,1701,1.0,3.0,2.0,72.0,161.0,61.84615384615385,22.737367544323206,4096,0.0,0.0
5545,5546,5376,24,68,70,1599,1.0,3.0,2.0,71.0,161.0,58.19230769230769,55.51115123125783,4624,0.0,0.0
5546,5547,2717,21,64,74,1578,1.0,3.0,3.0,67.0,132.0,56.88461538461539,22.737367544323206,4096,0.0,0.0
5547,5548,5314,22,68,79,1728,1.0,2.0,2.0,67.0,146.0,62.80769230769231,55.51115123125783,4624,0.0,0.0
5548,5549,2305,25,66,70,1813,1.0,5.0,2.0,72.0,170.0,63.61538461538461,35.52713678800501,4356,0.0,0.0
5549,5550,1184,17,48,70,1342,1.0,3.0,2.0,71.0,154.0,46.30769230769231,0.64,2304,0.0,5322.0
5550,5551,4075,22,66,71,1536,1.0,3.0,2.0,73.0,174.0,54.11538461538461,35.52713678800501,4356,0.0,0.0
5551,5552,1996,25,57,61,1081,1.0,3.0,1.0,74.0,161.0,0.0,4.76837158203125,3249,0.0,7343.0
5552,5553,14097,34,72,72,1922,1.0,4.0,3.0,68.0,152.0,68.23076923076923,135.52527156068805,5184,0.0,0.0
5553,5554,23127,24,78,85,1853,1.0,3.0,3.0,70.0,157.0,70.61538461538461,516.9878828456423,6084,0.0,0.0
5554,5555,2745,29,63,64,1156,1.0,3.0,1.0,75.0,205.0,0.0,18.189894035458565,3969,0.0,0.0
5555,5556,2661,20,59,71,1596,1.0,3.0,3.0,70.0,152.0,57.80769230769231,7.450580596923828,3481,0.0,0.0
5556,5557,1909,22,58,65,1474,1.0,3.0,2.0,70.0,152.0,52.42307692307692,5.9604644775390625,3364,0.0,0.0
5557,5558,24477,24,73,78,1924,1.0,3.0,3.0,69.0,146.0,69.92307692307692,169.40658945086008,5329,0.0,20449.0
5558,5559,3796,22,67,75,1753,1.0,3.0,2.0,73.0,176.0,63.42307692307692,44.40892098500626,4489,0.0,0.0
5559,5560,10595,25,66,70,1850,1.0,3.0,2.0,67.0,141.0,63.92307692307692,35.52713678800501,4356,0.0,0.0
5560,5561,1229,27,63,63,1539,1.0,2.0,2.0,71.0,192.0,55.46153846153846,18.189894035458565,3969,0.0,0.0
5561,5562,1719,22,57,66,1364,1.0,3.0,2.0,72.0,170.0,51.0,4.76837158203125,3249,0.0,0.0
5562,5563,2694,29,67,67,1476,1.0,3.0,2.0,73.0,190.0,53.23076923076923,44.40892098500626,4489,0.0,0.0
5563,5564,6982,26,68,70,1825,1.0,3.0,3.0,70.0,161.0,63.5,55.51115123125783,4624,0.0,0.0
5564,5565,1863,18,53,68,1277,1.0,2.0,2.0,71.0,154.0,44.0,1.953125,2809,0.0,0.0
5565,5566,4113,23,66,71,1321,1.0,3.0,2.0,77.0,185.0,47.88461538461539,35.52713678800501,4356,0.0,0.0
5566,5567,8170,26,69,70,1802,1.0,4.0,3.0,71.0,154.0,63.15384615384615,69.38893903907228,4761,0.0,0.0
